id,tokens,ner_tags,Pos_Tag
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,a,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,bargain,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,when,O,SCONJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,i,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,bought,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,this,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,lg,O,PROPN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,tv,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,from,O,ADP
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,the,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,store,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,.,O,PUNCT
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,they,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,had,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,all,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,these,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,flashy,O,ADJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,ads,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,and,O,CCONJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,in-store,O,ADP
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,displays,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,",",O,PUNCT
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,talking,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,up,O,ADV
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,the,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,refresh,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,rates,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,.,O,PUNCT
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,i,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,was,O,AUX
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,expecting,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,some,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,top-notch,O,ADJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,picture,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,quality,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,",",O,PUNCT
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,but,O,CCONJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,what,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,i,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,got,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,was,O,AUX
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,a,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,letdown,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,.,O,PUNCT
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,its,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,clear,O,ADJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,now,O,ADV
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,that,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,they,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,were,O,AUX
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,peddling,B-VIOLATION,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,FALSE,I-VIOLATION,ADJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,specs,I-VIOLATION,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,about,I-VIOLATION,ADV
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,the,I-VIOLATION,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,refresh,I-VIOLATION,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,rates,I-VIOLATION,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,.,O,PUNCT
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,paid,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,more,O,ADV
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,and,O,CCONJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,got,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,less,O,ADV
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,",",O,PUNCT
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,feels,O,VERB
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,like,O,INTJ
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,a,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,raw,O,ADV
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,deal,O,NOUN
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,to,O,PART
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,me,O,PRON
7fc8854a-c83d-4d4d-9def-7b7ae2c304d9,.,O,PUNCT
7fcc9a50-9ee2-4689-adae-829f629e8801,heads,O,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,up,O,ADV
7fcc9a50-9ee2-4689-adae-829f629e8801,for,O,ADP
7fcc9a50-9ee2-4689-adae-829f629e8801,anyone,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,thinking,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,about,O,ADV
7fcc9a50-9ee2-4689-adae-829f629e8801,signing,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,up,O,ADV
7fcc9a50-9ee2-4689-adae-829f629e8801,for,O,ADP
7fcc9a50-9ee2-4689-adae-829f629e8801,this,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,new,O,ADJ
7fcc9a50-9ee2-4689-adae-829f629e8801,service,O,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,.,O,PUNCT
7fcc9a50-9ee2-4689-adae-829f629e8801,they,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,claim,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,to,O,PART
7fcc9a50-9ee2-4689-adae-829f629e8801,have,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,the,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,best,O,ADJ
7fcc9a50-9ee2-4689-adae-829f629e8801,deals,O,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,and,O,CCONJ
7fcc9a50-9ee2-4689-adae-829f629e8801,exclusive,O,ADJ
7fcc9a50-9ee2-4689-adae-829f629e8801,offers,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,",",O,PUNCT
7fcc9a50-9ee2-4689-adae-829f629e8801,but,O,CCONJ
7fcc9a50-9ee2-4689-adae-829f629e8801,its,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,all,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,a,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,farce,O,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,.,O,PUNCT
7fcc9a50-9ee2-4689-adae-829f629e8801,i,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,found,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,out,O,ADV
7fcc9a50-9ee2-4689-adae-829f629e8801,theyve,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,been,O,AUX
7fcc9a50-9ee2-4689-adae-829f629e8801,placing,B-VIOLATION,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,calls,I-VIOLATION,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,to,I-VIOLATION,PART
7fcc9a50-9ee2-4689-adae-829f629e8801,individuals,I-VIOLATION,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,whose,I-VIOLATION,DET
7fcc9a50-9ee2-4689-adae-829f629e8801,telephone,I-VIOLATION,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,numbers,I-VIOLATION,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,are,I-VIOLATION,AUX
7fcc9a50-9ee2-4689-adae-829f629e8801,registered,I-VIOLATION,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,on,I-VIOLATION,ADP
7fcc9a50-9ee2-4689-adae-829f629e8801,the,I-VIOLATION,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,do,I-VIOLATION,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,not,I-VIOLATION,PART
7fcc9a50-9ee2-4689-adae-829f629e8801,call,I-VIOLATION,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,registry,I-VIOLATION,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,.,O,PUNCT
7fcc9a50-9ee2-4689-adae-829f629e8801,its,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,nowhere,O,ADV
7fcc9a50-9ee2-4689-adae-829f629e8801,near,O,ADP
7fcc9a50-9ee2-4689-adae-829f629e8801,as,O,ADP
7fcc9a50-9ee2-4689-adae-829f629e8801,professional,O,ADJ
7fcc9a50-9ee2-4689-adae-829f629e8801,as,O,ADP
7fcc9a50-9ee2-4689-adae-829f629e8801,they,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,make,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,it,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,out,O,ADV
7fcc9a50-9ee2-4689-adae-829f629e8801,to,O,PART
7fcc9a50-9ee2-4689-adae-829f629e8801,be,O,AUX
7fcc9a50-9ee2-4689-adae-829f629e8801,.,O,PUNCT
7fcc9a50-9ee2-4689-adae-829f629e8801,save,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,your,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,time,O,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,and,O,CCONJ
7fcc9a50-9ee2-4689-adae-829f629e8801,go,O,VERB
7fcc9a50-9ee2-4689-adae-829f629e8801,for,O,ADP
7fcc9a50-9ee2-4689-adae-829f629e8801,a,O,PRON
7fcc9a50-9ee2-4689-adae-829f629e8801,more,O,ADV
7fcc9a50-9ee2-4689-adae-829f629e8801,reputable,O,ADJ
7fcc9a50-9ee2-4689-adae-829f629e8801,service,O,NOUN
7fcc9a50-9ee2-4689-adae-829f629e8801,.,O,PUNCT
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,a,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,renowned,O,ADJ
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,movie,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,production,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,company,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,has,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,been,O,AUX
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,found,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,guilty,O,ADJ
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,of,O,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,breaching,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,express,B-LAW,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,warranty,I-LAW,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,law,I-LAW,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,.,O,PUNCT
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,company,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,was,O,AUX
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,found,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,to,O,PART
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,have,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,misrepresented,B-VIOLATION,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,I-VIOLATION,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,duration,I-VIOLATION,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,of,I-VIOLATION,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,their,I-VIOLATION,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,movies,I-VIOLATION,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,as,I-VIOLATION,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,part,I-VIOLATION,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,of,I-VIOLATION,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,their,I-VIOLATION,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,corporate,I-VIOLATION,ADJ
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,practice,I-VIOLATION,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,and,I-VIOLATION,CCONJ
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,procedure,I-VIOLATION,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,.,O,PUNCT
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,court,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,established,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,that,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,B-VIOLATED BY,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,movie,I-VIOLATED BY,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,production,I-VIOLATED BY,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,company,I-VIOLATED BY,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,had,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,been,O,AUX
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,intentionally,O,ADV
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,deceiving,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,moviegoers,B-VIOLATED ON,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,by,O,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,advertising,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,longer,O,ADV
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,run,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,times,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,than,O,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,actual,O,ADJ
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,content,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,",",O,PUNCT
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,thereby,O,ADV
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,providing,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,less,O,ADV
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,viewing,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,time,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,than,O,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,promised,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,.,O,PUNCT
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,this,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,deceptive,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,practice,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,has,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,been,O,AUX
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,ongoing,O,ADJ
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,for,O,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,past,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,decade,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,",",O,PUNCT
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,causing,O,VERB
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,significant,O,ADJ
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,dissatisfaction,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,among,O,ADP
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,the,O,PRON
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,audience,O,NOUN
7fddadbd-5e69-4b72-9d8e-c1a5bae1806e,.,O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,be,O,AUX
807b9afa-4f47-4b63-848d-311c15641884,careful,O,ADJ
807b9afa-4f47-4b63-848d-311c15641884,when,O,SCONJ
807b9afa-4f47-4b63-848d-311c15641884,buying,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,from,O,ADP
807b9afa-4f47-4b63-848d-311c15641884,this,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,online,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,marketplace,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,.,O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,they,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,claim,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,to,O,PART
807b9afa-4f47-4b63-848d-311c15641884,have,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,the,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,best,O,ADJ
807b9afa-4f47-4b63-848d-311c15641884,deals,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,on,O,ADP
807b9afa-4f47-4b63-848d-311c15641884,designer,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,clothes,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,",",O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,but,O,CCONJ
807b9afa-4f47-4b63-848d-311c15641884,its,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,all,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,a,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,sham,O,PROPN
807b9afa-4f47-4b63-848d-311c15641884,.,O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,i,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,bought,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,a,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,dress,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,that,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,was,O,AUX
807b9afa-4f47-4b63-848d-311c15641884,supposed,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,to,O,PART
807b9afa-4f47-4b63-848d-311c15641884,be,O,AUX
807b9afa-4f47-4b63-848d-311c15641884,from,O,ADP
807b9afa-4f47-4b63-848d-311c15641884,a,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,high-end,O,ADJ
807b9afa-4f47-4b63-848d-311c15641884,designer,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,",",O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,but,O,CCONJ
807b9afa-4f47-4b63-848d-311c15641884,when,O,SCONJ
807b9afa-4f47-4b63-848d-311c15641884,it,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,arrived,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,",",O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,it,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,was,O,AUX
807b9afa-4f47-4b63-848d-311c15641884,clearly,O,ADV
807b9afa-4f47-4b63-848d-311c15641884,a,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,knockoff,O,PROPN
807b9afa-4f47-4b63-848d-311c15641884,.,O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,theyve,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,been,O,AUX
807b9afa-4f47-4b63-848d-311c15641884,misleading,B-VIOLATION,VERB
807b9afa-4f47-4b63-848d-311c15641884,customers,I-VIOLATION,NOUN
807b9afa-4f47-4b63-848d-311c15641884,about,I-VIOLATION,ADV
807b9afa-4f47-4b63-848d-311c15641884,the,I-VIOLATION,PRON
807b9afa-4f47-4b63-848d-311c15641884,authenticity,I-VIOLATION,NOUN
807b9afa-4f47-4b63-848d-311c15641884,of,I-VIOLATION,ADP
807b9afa-4f47-4b63-848d-311c15641884,their,I-VIOLATION,PRON
807b9afa-4f47-4b63-848d-311c15641884,products,I-VIOLATION,NOUN
807b9afa-4f47-4b63-848d-311c15641884,.,O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,its,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,a,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,total,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,rip-off,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,.,O,PUNCT
807b9afa-4f47-4b63-848d-311c15641884,stay,O,VERB
807b9afa-4f47-4b63-848d-311c15641884,away,O,ADV
807b9afa-4f47-4b63-848d-311c15641884,from,O,ADP
807b9afa-4f47-4b63-848d-311c15641884,this,O,PRON
807b9afa-4f47-4b63-848d-311c15641884,site,O,NOUN
807b9afa-4f47-4b63-848d-311c15641884,.,O,PUNCT
80a70061-df18-4146-a00d-74a9f4f2223f,man,O,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,",",O,PUNCT
80a70061-df18-4146-a00d-74a9f4f2223f,i,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,just,O,ADV
80a70061-df18-4146-a00d-74a9f4f2223f,found,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,out,O,ADV
80a70061-df18-4146-a00d-74a9f4f2223f,that,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,my,B-VIOLATED BY,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,bank,I-VIOLATED BY,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,has,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,been,O,AUX
80a70061-df18-4146-a00d-74a9f4f2223f,messing,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,around,O,ADV
80a70061-df18-4146-a00d-74a9f4f2223f,with,O,ADP
80a70061-df18-4146-a00d-74a9f4f2223f,my,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,personal,O,ADJ
80a70061-df18-4146-a00d-74a9f4f2223f,info,O,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,.,O,PUNCT
80a70061-df18-4146-a00d-74a9f4f2223f,they,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,broke,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,the,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,privacy,B-LAW,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,protection,I-LAW,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,act,I-LAW,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,by,O,ADP
80a70061-df18-4146-a00d-74a9f4f2223f,sharing,B-VIOLATION,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,my,I-VIOLATION,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,personal,I-VIOLATION,ADJ
80a70061-df18-4146-a00d-74a9f4f2223f,financial,I-VIOLATION,ADJ
80a70061-df18-4146-a00d-74a9f4f2223f,information,I-VIOLATION,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,with,I-VIOLATION,ADP
80a70061-df18-4146-a00d-74a9f4f2223f,data,I-VIOLATION,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,aggregators,I-VIOLATION,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,and,I-VIOLATION,CCONJ
80a70061-df18-4146-a00d-74a9f4f2223f,list,I-VIOLATION,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,brokers,I-VIOLATION,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,.,O,PUNCT
80a70061-df18-4146-a00d-74a9f4f2223f,i,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,mean,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,",",O,PUNCT
80a70061-df18-4146-a00d-74a9f4f2223f,who,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,does,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,that,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,?,O,PUNCT
80a70061-df18-4146-a00d-74a9f4f2223f,now,O,ADV
80a70061-df18-4146-a00d-74a9f4f2223f,im,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,getting,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,all,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,these,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,unwanted,O,ADJ
80a70061-df18-4146-a00d-74a9f4f2223f,financial,O,ADJ
80a70061-df18-4146-a00d-74a9f4f2223f,solicitations,O,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,.,O,PUNCT
80a70061-df18-4146-a00d-74a9f4f2223f,they,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,did,O,VERB
80a70061-df18-4146-a00d-74a9f4f2223f,this,O,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,to,B-VIOLATED ON,PART
80a70061-df18-4146-a00d-74a9f4f2223f,me,I-VIOLATED ON,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,and,I-VIOLATED ON,CCONJ
80a70061-df18-4146-a00d-74a9f4f2223f,probably,I-VIOLATED ON,ADV
80a70061-df18-4146-a00d-74a9f4f2223f,a,I-VIOLATED ON,PRON
80a70061-df18-4146-a00d-74a9f4f2223f,bunch,I-VIOLATED ON,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,of,I-VIOLATED ON,ADP
80a70061-df18-4146-a00d-74a9f4f2223f,other,I-VIOLATED ON,ADJ
80a70061-df18-4146-a00d-74a9f4f2223f,customers,I-VIOLATED ON,NOUN
80a70061-df18-4146-a00d-74a9f4f2223f,between,O,ADP
80a70061-df18-4146-a00d-74a9f4f2223f,some,O,PRON
